ReceiptID,Victim_ID,NID,Account_Holder,Account_Number,MFS_Linked,Mobile,Amount_BDT,Amount_ETH,TxHash,Timestamp,ReceiptHash
FRD-2026-0090,90,NID00003,Halima Ahmed,ACC00003,bKash-00003,8801335856919,89.21,0.000892054512212,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0x0f3803dd05515d3d2ce9422ce38db5152a47bf8a8a5927626b75775967600d9c
FRD-2026-0091,91,NID00005,Rashida Sarker,ACC00005,bKash-00005,8801710070640,81.04,0.0008104233612295,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0x5457afcffba6f64ea79ba5c3c259360d326fe8dbd7c62896f988da1b64b0668d
FRD-2026-0092,92,NID00095,Babul Sarker,ACC00095,bKash-00095,8801317468810,78.61,0.0007860678374937,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0x428e7d445c9aa9cfc9767698ff7d691e93b059d67e4879e820122f4ceb8c45d5
FRD-2026-0093,93,NID00069,Tariq Ahmed,ACC00069,bKash-00069,8801345427853,84.04,0.0008403993904427,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0x601d8094d5204ec6a6c30025715cc531aa730b90dd52428d47c4dfcab6985698
FRD-2026-0094,94,NID00081,Habib Khatun,ACC00081,bKash-00081,8801655791733,81.12,0.0008112262905834,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0x29ae750563405dae57a6a560ab92408112a9d08f58116222d651f4d1d4d17fe0
FRD-2026-0095,95,NID00092,Mokbul Khatun,ACC00092,bKash-00092,8801597350522,85.71,0.0008571270853162,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0x03e997c46b82e7554aa08b8e96af59cafabc5867aee2e47cfd0279007d1c2779
FRD-2026-0096,96,NID00006,Salma Khatun,ACC00006,bKash-00006,8801972976036,104.1,0.0010409979073653,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0xf37529661428dd2a2458cb15d26deada5fcf96236ece8fbb75bd4cdaaa03c7b8
FRD-2026-0097,97,NID00055,Dilara Sultana,ACC00055,bKash-00055,8801399630668,45.23,0.0004523168693784,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0xe4f7dd603e41956c06521ffed2390459beb0f8e4c0bf142b616ca59a6935fece
FRD-2026-0098,98,NID00021,Belal Sultana,ACC00021,bKash-00021,8801861371106,84.28,0.0008428081785045,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0xb72e6b0feacbb38c4d4494e7c98a656fb62956a7d47f0fc62bd6199575f11009
FRD-2026-0099,99,NID00001,Rashida Akter,ACC00001,bKash-00001,8801313369720,64.01,0.0006400685166382,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0x1dd8d594223e0b224c6657bc089c3152bf350712664ef83dd8aa16e03278f19a
FRD-2026-0100,100,NID00099,Mizan Ali,ACC00099,bKash-00099,8801814345760,92.42,0.0009241716863691,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0x515ee629c2471b153a0eab567c0afa4c787a65d571e60205f71d20bf372f0a36
FRD-2026-0101,1,NID00091,Babul Khatun,ACC00091,bKash-00091,8801517136029,925.78,0.0092577754507695,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:17,0xe954d3ccf2a1e031d87e3efbe54bc6b94c9dfeaffda2a2ccb77ee04d8e649a90
FRD-2026-0102,2,NID00088,Amina Chowdhury,ACC00088,bKash-00088,8801639933823,642.34,0.0064234348314099,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:17,0xcf7eacb1f15a2d5c4a03a2a06f6addc7049bc03f4ba7acb6fb94f4c4b3683dce
FRD-2026-0103,3,NID00079,Sumon Sultana,ACC00079,bKash-00079,8801781275364,817.92,0.0081791736853286,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:17,0xd0828986a46f8b70604b31c46f2cc84cc7952c14048f0bf6a8ad904b9a589843
FRD-2026-0104,4,NID00068,Shafiq Hossain,ACC00068,bKash-00068,8801552801198,661.75,0.0066174760919421,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:17,0x5bfb9655427378bde4bbd5ff6615dff354c996d2869954d27acda0ecfc8e1c63
FRD-2026-0105,5,NID00007,Halima Khan,ACC00007,bKash-00007,8801713741196,847.36,0.0084735811151015,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:17,0x8161b0c974b4896511c0fe8f89141e6cd2e84cd3853b9163cf401dace3467e0f
FRD-2026-0106,6,NID00048,Parvin Chowdhury,ACC00048,bKash-00048,8801985524262,666.7,0.0066669900687675,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:17,0x83511a6d41294097c3dcb05ba54a06353e3e784a0346e5e2b9549e5b37043a23
FRD-2026-0107,7,NID00031,Anwar Akter,ACC00031,bKash-00031,8801840773482,604.34,0.0060433816038848,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:17,0x875a83f3c3f1b4610cd0d36419f1e1ba1bab3ffc60ed5294a962ddaa60c4eeca
FRD-2026-0108,8,NID00058,Habib Ali,ACC00058,bKash-00058,8801330812709,973.28,0.0097328419851759,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:17,0xd2ae17d0ac9ec1aefe7ee8e4eb12bce7d5831dab2d2ac9243943602496828fbb
FRD-2026-0109,9,NID00035,Babul Islam,ACC00035,bKash-00035,8801995218477,635.92,0.0063592004830958,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0xc6426a70a0af3203a762c61c663b296de34873a787ffe50b19144025bf04e312
FRD-2026-0110,10,NID00094,Roksana Chowdhury,ACC00094,bKash-00094,8801359907857,610.36,0.0061036013054293,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x93db39cda6a8ece73131b3647c045e118ef282f8a1e93a2f0e1b10ac20e3e748
FRD-2026-0111,11,NID00009,Karim Ahmed,ACC00009,bKash-00009,8801321720477,759.3,0.0075930352569624,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0xd0dbd9f12c49675d1ded8da98cbada985f753b44edbc8ae65fe49fa4a49aca43
FRD-2026-0112,12,NID00061,Babul Mia,ACC00061,bKash-00061,8801861152700,543.98,0.0054398463728502,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0xe3c1a4a417966151332c1f371534763f5005ea4f3bd72c42dfd9adc4d8fda515
FRD-2026-0113,13,NID00086,Monira Uddin,ACC00086,bKash-00086,8801653109628,717.28,0.007172835561741,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x2bd7ece1d1aec95eba57731656cf58cb71b0b29d496de58d89ab8d268e3cc88e
FRD-2026-0114,14,NID00066,Abdul Mia,ACC00066,bKash-00066,8801643978002,983.99,0.009839899232366,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0xc1bbe2d6a51f09e736628cd4b90e4bcd93c8dd966bcac10bf185fe2054911fe4
FRD-2026-0115,15,NID00046,Rafiq Sarker,ACC00046,bKash-00046,8801765478034,732.94,0.0073294067857567,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x171829d3f3f4deaae5407beb5079bc99dbf034047901eb549cc8852483ebaa52
FRD-2026-0116,16,NID00008,Shafiq Islam,ACC00008,bKash-00008,8801393692386,558.44,0.005584373656557,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x81fc8f50ab58a7d29953be0413a2b997fba91e46ff7db0e014a9f485fef0037a
FRD-2026-0117,17,NID00028,Amina Uddin,ACC00028,bKash-00028,8801988507230,582.12,0.0058212378159652,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0xd8cd614bba67e507ed30f13f95a4b62ed08881d35a8b05efe0af8d94927f7323
FRD-2026-0118,18,NID00022,Sohel Chowdhury,ACC00022,bKash-00022,8801779426200,689.85,0.0068985013658162,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0xc18fb3dfb035edbaf405d7eb4b1109bab73f8f36a989e104aef89aed2673f510
FRD-2026-0119,19,NID00071,Halima Uddin,ACC00071,bKash-00071,8801949521538,1040.33,0.0104032879957043,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x2d98c5e473b3c7d68955d06329261fe0f5f8e818fa577c09174bfdfa5b7068fb
FRD-2026-0120,20,NID00043,Anwar Ahmed,ACC00043,bKash-00043,8801787031056,637.66,0.0063765972857642,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x99e7955fcec6847f36b8fb1342511e535fc741fceb8ee93d5120abc23ac9b1b8
FRD-2026-0121,21,NID00019,Josna Hossain,ACC00019,bKash-00019,8801756977874,936.08,0.00936081805119,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x32aef062dd696d7e94ea01a182bad828353d7a2081dc3d57fb1195a73965a2e4
FRD-2026-0122,22,NID00016,Abdul Sultana,ACC00016,bKash-00016,8801824573458,988.54,0.0098853985624219,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0xbb30d17927905315be003e2d428f5eaefb63dab1a3def05f480b045bd58300f4
FRD-2026-0123,23,NID00025,Salma Sultana,ACC00025,bKash-00025,8801854362902,876.8,0.0087679885448745,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x652df05edf3a5a7476770e7ff8ba92474455bf4646537f7447dffbde0e9a982e
FRD-2026-0124,24,NID00059,Anwar Chowdhury,ACC00059,bKash-00059,8801899589817,791.55,0.0079155452141228,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0xecf21b690375bee76a9730c8a402428f1e438b63b2ef8e0c8ad1a12597552136
FRD-2026-0125,25,NID00013,Tariq Parveen,ACC00013,bKash-00013,8801898146618,795.44,0.0079543534662292,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x0f4286c4f39687c3489e4bb8d606c699253d3738f9e07d1c4c29609223175ef8
FRD-2026-0126,26,NID00042,Kulsum Akter,ACC00042,bKash-00042,8801833020885,892.99,0.0089299126312496,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x59c02fa008b14318e191dfbb40b35e4234685e51fc3c86e607b150021ef9a3e6
FRD-2026-0127,27,NID00093,Monira Mia,ACC00093,bKash-00093,8801846869124,910.66,0.0091065570891134,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0xc28a19d972f55034a83f4a40c85bf7c35f26abed04125d22c516af310951c536
FRD-2026-0128,28,NID00060,Nurjahan Ahmed,ACC00060,bKash-00060,8801749301804,798.11,0.0079811177780268,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x7a8b922923c31f33bdaa282eb4c1ee8de72595da3d2b31ed7c0466282ccf50b9
FRD-2026-0129,29,NID00040,Sumon Chowdhury,ACC00040,bKash-00040,8801872182821,730.53,0.0073053189051389,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0xba102575c099b6ad1ea8cd5af5fb0b90f0e29038a69218b65081ff8f2adcd11b
FRD-2026-0130,30,NID00044,Karim Begum,ACC00044,bKash-00044,8801324509187,1062.54,0.0106254317836239,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0xe8fab6a32446adb00ed974fa777f6b7fd3f2176a8b94e9b404d69b2ed708b8e4
FRD-2026-0131,31,NID00020,Monira Khan,ACC00020,bKash-00020,8801539365614,859.8,0.0085980351649601,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0xb8caa15a98acffca0a26516e6916097ee16a654cbaaf52308eaacc5597edee55
FRD-2026-0132,32,NID00036,Fatema Akter,ACC00036,bKash-00036,8801826434343,929.39,0.0092939072716962,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x23f8e80d7a5761100045b9fd37ab6e8c6dced586bfff971b383a521d5f2b5012
FRD-2026-0133,33,NID00063,Sohel Ali,ACC00063,bKash-00063,8801988998740,814.04,0.0081403654332222,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x925aa8695d5af6ddf78592e5f0da9c804a54a93a6dd18e39d113ff812c09863d
FRD-2026-0134,34,NID00041,Rahim Parveen,ACC00041,bKash-00041,8801690768647,931.93,0.0093193333679039,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x642602686997f194e8d9613a15d1c614e4f71245213e838075c9f865d0a1daf9
FRD-2026-0135,35,NID00010,Shafiq Uddin,ACC00010,bKash-00010,8801323217648,702.16,0.0070216172000849,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x7e74ff3dc47082664acff6196e851384843def701b216ac3f637694ea3d77d88
FRD-2026-0136,36,NID00084,Rahim Sultana,ACC00084,bKash-00084,8801737345820,713.8,0.0071380419564042,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x59c748b8b67d73b94016aeb47d2cb4c79ee0aa08f47c44d77d38b49687c07215
FRD-2026-0137,37,NID00029,Rashida Islam,ACC00029,bKash-00029,8801527310852,610.63,0.006106277736609,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0xf733872f24e340a34573bc9eb9741363c12dd3cb06e7337c7134e4051975e0a5
FRD-2026-0138,38,NID00067,Rashida Mia,ACC00067,bKash-00067,8801765553464,617.99,0.0061798795940523,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x9231d8810d4d2f01f444e62cb5bd0f69e8098a42bb51f75323d1ac14a014f093
FRD-2026-0139,39,NID00097,Salma Chowdhury,ACC00097,bKash-00097,8801315001045,842.67,0.0084267435694558,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x1beeea6a03bebc9e2b010710ea6d6d88b29f531a3dd3d5682262ff22b981799a
FRD-2026-0140,40,NID00049,Anwar Sarker,ACC00049,bKash-00049,8801610448345,963.65,0.0096364904627047,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x8273b701f5808bda1fc85879f7e312f0a0ce539f6c23fd8b5f4ddd2085ea12af
FRD-2026-0141,41,NID00024,Roksana Parveen,ACC00024,bKash-00024,8801820198499,466.1,0.0046610048995418,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0xb570860ece9be1731bd6a6ae6e2e6843dfc1e8107a46e07c006d85a2d31ef860
FRD-2026-0142,42,NID00033,Mokbul Begum,ACC00033,bKash-00033,8801359437769,703.5,0.0070349993559837,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x2fa348022534ad11204c39d95459a980882ec79d1d3bb9626b60c093432f594e
FRD-2026-0143,43,NID00070,Shafiq Chowdhury,ACC00070,bKash-00070,8801320986868,694.94,0.0069493535582316,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0xda2199ea99991868ecd79a69bd736c20d3c5ba07001decc6d5cfa673f5b03241
FRD-2026-0144,44,NID00052,Karim Parveen,ACC00052,bKash-00052,8801848538877,755.96,0.0075595798672155,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x746b998a773b00c74fbea59df672eb38ffde4d54ca5afd2ed1b6f886eadc0762
FRD-2026-0145,45,NID00027,Josna Uddin,ACC00027,bKash-00027,8801833614649,859.67,0.0085966969493702,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0xb569656dc82e9cd38f5f53ae22a851241be5b3e4cd8e4410d2f9997ac4aaba75
FRD-2026-0146,46,NID00064,Nasrin Ali,ACC00064,bKash-00064,8801665257851,774.16,0.0077415771874388,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x5660ca4a91090bd09dd728596fdff8d4589709388483db7677f2d337963c2943
FRD-2026-0147,47,NID00030,Nasrin Khatun,ACC00030,bKash-00030,8801664564054,686.1,0.0068610313292997,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x1f3ba6e0d3a87b1a2b2291d04c52c78b8058ba9479b9ff29fd6d7fc8f939dfad
FRD-2026-0148,48,NID00018,Parvin Sultana,ACC00018,bKash-00018,8801763953229,801.99,0.0080199260301332,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x46dcec6eed6508ca3ce1dcff9b207e1e64c2ca04097b6156b9482860d1b51b86
FRD-2026-0149,49,NID00089,Mokbul Uddin,ACC00089,bKash-00089,8801894461358,962.85,0.0096284611691655,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x8397d140ccb10570eafb86b5ef52b0dd5034ac89c3543aa14ea0c37d304c463b
FRD-2026-0150,50,NID00056,Josna Parveen,ACC00056,bKash-00056,8801748503931,1030.69,0.0103069364732331,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x2f4fc0793047cad33a1f661528baceff6d2caf00f5d9c5894efc62bebfdb80e6
FRD-2026-0151,51,NID00076,Rashida Sarker,ACC00076,bKash-00076,8801766987271,846.82,0.008468228252742,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0xfcdee62d855bf877234a0b55fd30b2c0a6fe3588f703a60c11224e6abe46604e
FRD-2026-0152,52,NID00038,Sohel Khatun,ACC00038,bKash-00038,8801690497273,719.69,0.0071969234423588,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x9f9baa80522fb56cdbc7145b85dd1a950825db99963473e4f5d768f20b06fcc6
FRD-2026-0153,53,NID00090,Abdul Islam,ACC00090,bKash-00090,8801361509697,569.81,0.0056981219816965,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x11989606ea595fef9db421dda4d9d441475be03a845b7c59b3f4f4ccfa6746ac
FRD-2026-0154,54,NID00087,Abdul Uddin,ACC00087,bKash-00087,8801962827729,656.53,0.0065652856839368,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x4d3100418e2d18a816dec35df4375f1bf6fcf0c7bda1080eb7e74a7ab1a8e80f
FRD-2026-0155,55,NID00011,Rafiq Islam,ACC00011,bKash-00011,8801969946863,991.35,0.0099135010898093,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x336d942977ea5bf1328c30360b85e8bd5542ea84e8245d7494026ac51a699500
FRD-2026-0156,56,NID00002,Parvin Chowdhury,ACC00002,bKash-00002,8801783963364,752.48,0.0075247862618787,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x825d69a23fc7819901b61804aa451b9f773ac390d2d22b7a1312fb3aab1787e6
FRD-2026-0157,57,NID00014,Jamal Begum,ACC00014,bKash-00014,8801670995760,921.9,0.0092189671986631,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x684961afb0cbefab6d9ff4763698c843e01520758ffc5fcab2c2240d3a5909a5
FRD-2026-0158,58,NID00096,Sohel Ali,ACC00096,bKash-00096,8801835301054,711.8,0.0071179687225561,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0xe229e066fb736d7e8661d01ae461769143e99387656fe7a39eb7af65610b82a2
FRD-2026-0159,59,NID00015,Sohel Islam,ACC00015,bKash-00015,8801756547339,891.25,0.0089125158285812,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x20067720c5431eecb135c1e67cbe82d725f1bcd47a7b74a32165f6550f426ea6
FRD-2026-0160,60,NID00098,Rashida Hossain,ACC00098,bKash-00098,8801638267184,471.05,0.0047105188763672,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x685be2ac58494fe4be8104317cda2bf632947234283512f7910c3551cc03adbf
FRD-2026-0161,61,NID00047,Karim Rahman,ACC00047,bKash-00047,8801822831595,502.63,0.0050263377555782,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x056deaa1522a8826f79ff6c6d0bdd418471ab6cacc122b0b8d6058be0c2dd771
FRD-2026-0162,62,NID00057,Sumon Islam,ACC00057,bKash-00057,8801397580056,878.94,0.0087893999943125,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x916f7721a6d5c4b5f7f5f812018baed9b2d456d2d6611062585dee6838d7cfd2
FRD-2026-0163,63,NID00075,Amina Sarker,ACC00075,bKash-00075,8801767681017,606.61,0.0060661312689127,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:18,0x02de8c5325cdc33c9e97788dd25c1947bfe1394ad8e9a4d58261847c5cb36c90
FRD-2026-0164,64,NID00082,Dilara Parveen,ACC00082,bKash-00082,8801331288948,1033.5,0.0103350390006205,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x891e81e9ffe36050689338296d7e7cb2346305f91ffbd9f9371cc2d368d448eb
FRD-2026-0165,65,NID00012,Fatema Ahmed,ACC00012,bKash-00012,8801342425301,741.37,0.0074137143679189,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x7799bb25130192166bd34aa7713d860ceef3c033f479ef46039419d24fdf1239
FRD-2026-0166,66,NID00050,Tariq Begum,ACC00050,bKash-00050,8801684936358,818.05,0.0081805119009185,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0xe84ca1b833e3911af8bdd601e5f3c644a9fd628438c4f4c63cbb3ee9e43f9e5f
FRD-2026-0167,67,NID00100,Karim Parveen,ACC00100,bKash-00100,8801533930984,405.21,0.0040521168061477,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x14261b893a8ee861deda3f40130f138d83f8e37058d41e443b1be421876ada69
FRD-2026-0168,68,NID00054,Sumon Parveen,ACC00054,bKash-00054,8801854196734,523.91,0.0052391140343687,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x4b1e8e5f162108c5feadc17a48f67d2bfd041a8f1ffc050aa2164bcc83304ba5
FRD-2026-0169,69,NID00080,Fatema Hossain,ACC00080,bKash-00080,8801352734307,922.03,0.009220305414253,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x58ee9afd0ab8880194c371fa070e4a935633c5671e0ed9e7f4a1a831e7f86257
FRD-2026-0170,70,NID00026,Dilara Akter,ACC00026,bKash-00026,8801394673574,918.15,0.0091814971621465,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x5fb1f004b1e9b1cfae02970063f60036b5e5c3558adfe4678b3d736fe31c06d1
FRD-2026-0171,71,NID00039,Tariq Ali,ACC00039,bKash-00039,8801590954884,1214.3,0.0121429682625445,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0xd2ccd643a1fac779dde72e32513971bcb8f0a30a54a46ccca0f2304c49c46a8c
FRD-2026-0172,72,NID00072,Kulsum Ahmed,ACC00072,bKash-00072,8801348673354,1031.23,0.0103122893355926,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x4e07bbf46453f413e2e83687426bffeb89e2880d359463f9299e1afba334bc4c
FRD-2026-0173,73,NID00034,Babul Mia,ACC00034,bKash-00034,8801541665404,1072.85,0.0107284743840444,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0xe3e857fee9bfdbe04c9d8d6ea27948c7ff6e5aea4e9b24d138bba4e1c0fa636d
FRD-2026-0174,74,NID00032,Josna Sultana,ACC00032,bKash-00032,8801687273675,784.06,0.0078406051410897,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0xab23ee8467d23fabcb33a2badb54253f6e70c227f38cad87fa9773b6451a412a
FRD-2026-0175,75,NID00065,Roksana Ali,ACC00065,bKash-00065,8801822842659,930.19,0.0093019365652355,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x0ba1b26c59aebae2050cdd9aca1d5ecd32c8108db6a3b42fde18c8deaa61c0d0
FRD-2026-0176,76,NID00062,Sohel Sultana,ACC00062,bKash-00062,8801862187215,956.29,0.0095628886052615,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0x7f34c8aac074acae4faa4fcdc48b510de83e06d2ecf76d4701b5ae8852a9de29
FRD-2026-0177,77,NID00004,Parvin Islam,ACC00004,bKash-00004,8801665395426,1066.69,0.0106669164669101,dd7795566ae60ead84f96a75a456a913c3f00bc5cab2663dbb545749ad134b51,2026-05-25 21:48:19,0xae2c5215bcb2c059f594a1fc8fa538ecafea1e68670e1f6d1c33b60ae1f2a708
